Yr,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,Charlie Sitton,SF,22,DAL,43,0,7.1,0.9,2.2,.415,0.0,0.0,.000,0.9,2.1,.424,.415,0.3,0.6,.520,0.6,0.8,1.4,0.6,0.2,0.1,0.4,1.2,2.1
1985,Tom Sluby,SG,22,DAL,31,0,4.9,1.0,1.9,.517,0.0,0.1,.000,1.0,1.8,.536,.517,0.4,0.7,.619,0.2,0.2,0.4,0.5,0.1,0.0,0.4,0.6,2.4
1985,Derek Smith,SG,23,LAC,80,80,34.5,8.5,15.9,.537,0.0,0.2,.158,8.5,15.7,.542,.538,5.0,6.3,.794,2.2,3.2,5.3,2.7,1.0,0.7,2.9,4.0,22.1
1985,Larry Smith,PF,27,GSW,80,78,31.2,4.6,8.6,.530,0.0,0.0,,4.6,8.6,.530,.530,1.9,3.2,.605,5.1,5.8,10.9,1.2,1.0,0.7,2.0,3.6,11.1
1985,Robert Smith,PG,29,CLE,7,0,6.9,0.6,2.4,.235,0.0,0.6,.000,0.6,1.9,.308,.235,1.1,1.4,.800,0.0,0.6,0.6,1.0,0.3,0.0,0.4,0.9,2.3
1985,Ricky Sobers,SG,32,SEA,71,12,21.0,3.9,8.8,.446,0.1,0.4,.286,3.8,8.5,.453,.452,1.9,2.3,.815,0.4,1.1,1.5,3.5,0.7,0.1,2.2,2.2,9.9
1985,Rory Sparrow,PG,26,NYK,79,41,29.0,4.1,8.4,.492,0.1,0.4,.226,4.0,8.0,.506,.498,1.5,1.8,.865,0.5,1.7,2.1,7.1,1.0,0.1,1.9,2.5,9.9
1985,Larry Spriggs,PF,25,LAL,75,32,17.2,2.6,4.7,.548,0.0,0.0,.000,2.6,4.7,.553,.548,1.5,1.9,.767,1.0,2.0,3.0,1.8,0.6,0.2,1.5,2.6,6.7
1985,Terence Stansbury,SG,23,IND,74,14,17.3,2.8,6.2,.459,0.1,0.3,.160,2.8,5.9,.476,.463,1.4,1.7,.810,0.5,1.0,1.5,1.7,0.6,0.2,1.1,2.8,7.1
1985,Brook Steppe,SG,25,DET,54,0,9.0,1.5,3.3,.466,0.0,0.0,.000,1.5,3.3,.469,.466,1.6,1.9,.837,0.5,0.6,1.1,0.7,0.3,0.1,0.8,1.1,4.7
1985,Steve Stipanovich,C,24,IND,82,66,28.2,5.0,10.6,.475,0.0,0.1,.091,5.0,10.5,.480,.476,3.6,4.5,.798,1.7,5.8,7.5,2.4,0.9,1.0,2.2,3.2,13.7
1985,John Stockton*,PG,22,UTA,82,5,18.2,1.9,4.1,.471,0.0,0.1,.182,1.9,3.9,.481,.474,1.7,2.4,.736,0.3,1.0,1.3,5.1,1.3,0.1,1.8,2.5,5.6
1985,Jon Sundvold,PG,23,SEA,73,1,15.8,2.3,5.5,.425,0.2,0.5,.316,2.2,5.0,.436,.440,0.7,0.8,.814,0.2,0.7,1.0,2.8,0.5,0.0,1.2,1.2,5.5
1985,Dane Suttle,SG,23,KCK,6,0,4.0,1.0,2.2,.462,0.0,0.2,.000,1.0,2.0,.500,.462,0.3,0.3,1.000,0.0,0.5,0.5,0.3,0.2,0.0,0.2,0.5,2.3
1985,Terry Teagle,SG,24,TOT,21,3,16.6,3.5,6.5,.540,0.1,0.2,.500,3.4,6.3,.541,.547,1.2,1.7,.714,1.0,1.0,2.0,0.7,0.6,0.2,0.7,1.7,8.3
1985,Terry Teagle,SG,24,DET,2,0,2.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0
1985,Terry Teagle,SG,24,GSW,19,3,18.1,3.8,7.1,.541,0.1,0.2,.500,3.7,6.9,.542,.548,1.3,1.8,.714,1.2,1.1,2.3,0.7,0.7,0.3,0.7,1.8,9.1
1985,Reggie Theus,SG,27,KCK,82,80,31.0,6.1,12.5,.487,0.1,0.5,.132,6.0,12.1,.501,.489,4.1,4.7,.863,1.3,2.0,3.3,8.0,1.2,0.2,3.7,3.0,16.4
1985,Peter Thibeaux,SF,23,GSW,51,1,9.0,1.8,3.8,.482,0.0,0.0,.000,1.8,3.8,.487,.482,0.8,1.3,.642,0.6,0.8,1.4,0.3,0.2,0.3,0.7,1.7,4.5
1985,David Thirdkill,SF,24,TOT,18,3,10.2,1.1,2.1,.526,0.0,0.1,.000,1.1,2.1,.541,.526,0.6,1.1,.579,0.6,0.4,0.9,0.2,0.3,0.2,0.8,1.2,2.8
1985,David Thirdkill,SF,24,DET,10,1,11.5,1.2,2.3,.522,0.0,0.1,.000,1.2,2.2,.545,.522,0.5,1.1,.455,0.4,0.4,0.8,0.1,0.3,0.2,1.2,1.6,2.9
1985,David Thirdkill,SF,24,MIL,6,0,2.7,0.5,0.7,.750,0.0,0.0,,0.5,0.7,.750,.750,0.2,0.3,.500,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.2,1.2
1985,David Thirdkill,SF,24,SAS,2,2,26.0,2.5,5.5,.455,0.0,0.0,,2.5,5.5,.455,.455,2.5,3.0,.833,2.5,1.0,3.5,1.5,1.0,0.5,1.0,2.5,7.5
1985,Isiah Thomas*,PG,23,DET,81,81,38.1,8.0,17.4,.458,0.4,1.4,.257,7.6,16.0,.476,.468,4.9,6.1,.809,1.4,3.0,4.5,13.9,2.3,0.3,3.7,3.6,21.2
1985,Jim Thomas,SG,24,IND,80,52,25.7,4.3,9.1,.478,0.1,0.5,.190,4.2,8.6,.496,.483,2.3,2.9,.782,0.9,2.3,3.3,2.9,1.0,0.1,1.6,2.4,11.1
1985,Bernard Thompson,SF,22,POR,59,0,9.1,1.3,3.6,.373,0.0,0.1,.000,1.3,3.5,.387,.373,0.7,0.9,.765,0.6,0.7,1.3,0.9,0.5,0.2,0.6,1.3,3.3
1985,LaSalle Thompson,C,23,KCK,82,77,30.0,4.5,8.5,.531,0.0,0.0,,4.5,8.5,.531,.531,2.8,3.8,.721,3.3,7.1,10.4,1.6,1.2,1.6,2.5,4.0,11.8
1985,Mychal Thompson,PF,30,POR,79,55,33.1,7.2,14.1,.515,0.0,0.0,,7.2,14.1,.515,.515,3.9,5.7,.684,2.7,5.2,7.8,2.6,1.0,1.3,2.9,2.7,18.4
1985,Paul Thompson,SF,23,TOT,49,27,19.2,3.9,9.4,.412,0.1,0.6,.200,3.7,8.8,.427,.418,1.4,1.8,.793,1.2,2.1,3.2,1.6,1.1,0.5,1.2,2.4,9.2
1985,Paul Thompson,SF,23,CLE,33,27,21.7,4.5,10.7,.418,0.2,0.7,.261,4.3,10.0,.429,.427,1.4,1.6,.849,1.1,2.4,3.5,1.8,1.2,0.6,1.3,2.3,10.5
1985,Paul Thompson,SF,23,MIL,16,0,14.2,2.6,6.6,.390,0.0,0.4,.000,2.6,6.1,.418,.390,1.5,2.1,.706,1.3,1.3,2.6,1.3,0.9,0.3,0.9,2.6,6.6
1985,Otis Thorpe,PF,22,KCK,82,23,23.4,5.0,8.4,.600,0.0,0.0,.000,5.0,8.3,.602,.600,2.8,4.5,.620,2.3,4.5,6.8,1.4,0.4,0.5,2.3,3.1,12.8
1985,Sedale Threatt,PG,23,PHI,82,0,15.9,2.3,5.1,.452,0.0,0.3,.182,2.2,4.8,.467,.457,0.8,1.1,.733,0.3,1.0,1.2,2.1,1.0,0.2,1.2,2.1,5.4
1985,Andrew Toney,SG,27,PHI,70,65,32.0,6.4,13.1,.492,0.6,1.5,.371,5.9,11.6,.508,.514,4.4,5.1,.862,0.5,2.0,2.5,5.2,0.9,0.3,3.2,3.0,17.8
1985,Linton Townes,SF,25,SAS,1,0,8.0,0.0,6.0,.000,0.0,0.0,,0.0,6.0,.000,.000,2.0,2.0,1.000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
1985,Kelly Tripucka,SF,25,DET,55,43,30.5,7.2,15.1,.477,0.0,0.1,.400,7.2,15.0,.477,.478,4.6,5.2,.885,1.2,2.8,4.0,2.5,0.9,0.3,2.1,2.1,19.1
1985,Trent Tucker,SG,25,NYK,77,46,23.6,3.8,7.9,.483,0.4,0.9,.403,3.4,6.9,.494,.507,0.5,0.6,.792,1.0,1.5,2.4,2.6,1.0,0.2,0.8,2.5,8.5
1985,Elston Turner,SF,25,DEN,81,2,18.4,2.2,4.8,.466,0.0,0.1,.167,2.2,4.7,.471,.468,0.6,0.8,.785,1.1,1.6,2.7,2.0,1.2,0.1,0.9,1.9,5.1
1985,Jeff Turner,PF,22,NJN,72,36,19.8,2.4,5.2,.454,0.0,0.0,.000,2.4,5.2,.457,.454,1.1,1.3,.859,1.2,1.8,3.0,1.5,0.4,0.1,1.3,3.4,5.8
1985,Melvin Turpin,C,24,CLE,79,45,24.7,4.6,9.0,.511,0.0,0.0,,4.6,9.0,.511,.511,1.4,1.8,.784,2.0,3.8,5.7,0.5,0.5,1.1,1.5,2.7,10.6
1985,Terry Tyler,SF,28,DET,82,53,24.4,5.1,10.4,.494,0.0,0.1,.000,5.1,10.3,.498,.494,1.3,1.8,.716,1.8,3.4,5.2,0.8,0.6,1.1,0.9,2.3,11.6
1985,Darnell Valentine,PG,25,POR,75,59,30.4,4.3,9.1,.473,0.0,0.0,.000,4.3,9.0,.474,.473,3.1,3.9,.793,0.7,2.2,2.9,7.0,1.9,0.1,2.6,2.5,11.6
1985,Kiki Vandeweghe,SF,26,POR,72,69,34.8,8.6,16.1,.534,0.2,0.5,.333,8.4,15.6,.540,.538,5.1,5.7,.896,1.0,2.1,3.2,1.5,0.5,0.3,1.6,1.6,22.4
1985,Pete Verhoeven,PF,25,KCK,54,0,6.8,0.9,2.0,.472,0.0,0.0,,0.9,2.0,.472,.472,0.4,0.5,.840,0.5,0.6,1.2,0.3,0.3,0.1,0.4,1.6,2.3
1985,Jay Vincent,PF,25,DAL,79,47,32.2,6.9,14.4,.479,0.0,0.1,.000,6.9,14.4,.481,.479,4.4,5.3,.836,2.3,6.6,8.9,2.1,0.6,0.3,2.2,2.9,18.2
1985,Danny Vranes,SF,26,SEA,76,70,28.5,2.4,5.3,.463,0.0,0.1,.250,2.4,5.2,.465,.464,0.9,1.7,.528,2.0,3.7,5.7,2.0,1.0,0.8,1.6,3.4,5.8
1985,Granville Waiters,C,24,IND,62,5,11.3,1.4,3.1,.447,0.0,0.0,.000,1.4,3.0,.450,.447,0.5,0.8,.580,0.9,1.8,2.7,0.5,0.3,0.7,0.9,1.7,3.2
1985,Darrell Walker,PG,23,NYK,82,66,30.4,5.2,12.1,.435,0.0,0.2,.000,5.2,11.9,.442,.435,3.0,4.2,.700,1.6,1.8,3.4,5.0,2.0,0.3,2.5,3.0,13.5
1985,Bill Walton*,C,32,LAC,67,37,24.6,4.0,7.7,.521,0.0,0.0,.000,4.0,7.7,.523,.521,2.1,3.0,.680,2.5,6.4,9.0,2.3,0.7,2.1,2.6,2.7,10.1
1985,Bryan Warrick,PG,25,LAC,58,1,12.3,1.5,3.0,.491,0.0,0.1,.250,1.4,2.9,.497,.494,0.8,1.0,.772,0.2,0.8,1.0,2.6,0.4,0.1,1.2,1.5,3.7
1985,Scott Wedman,SF,32,BOS,78,5,14.4,2.8,5.9,.478,0.2,0.4,.500,2.6,5.5,.477,.497,0.5,0.7,.764,0.7,1.3,2.0,1.2,0.3,0.1,0.6,1.4,6.4
1985,Mark West,C,24,TOT,66,25,13.5,1.6,2.9,.546,0.0,0.0,.000,1.6,2.9,.549,.546,0.7,1.3,.494,1.4,2.4,3.8,0.2,0.2,0.7,0.9,3.0,3.9
1985,Mark West,C,24,MIL,1,0,6.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,1.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0
1985,Mark West,C,24,CLE,65,25,13.6,1.6,3.0,.549,0.0,0.0,.000,1.6,3.0,.552,.549,0.6,1.3,.482,1.4,2.5,3.8,0.2,0.2,0.7,0.9,3.0,3.9
1985,Ennis Whatley,PG,22,CHI,70,44,19.8,2.0,4.5,.447,0.0,0.1,.111,2.0,4.3,.457,.449,1.0,1.2,.791,0.5,1.0,1.4,5.4,0.9,0.1,2.1,2.0,5.0
1985,Rory White,PF,25,LAC,80,14,13.8,1.8,3.5,.516,0.0,0.0,,1.8,3.5,.516,.516,1.1,1.6,.692,1.2,1.3,2.4,0.4,0.4,0.3,1.1,1.4,4.7
1985,Willie White,SG,22,DEN,39,0,6.0,1.3,3.2,.419,0.1,0.3,.364,1.2,2.9,.425,.435,0.5,0.8,.677,0.4,0.5,0.9,0.7,0.1,0.1,0.8,0.6,3.3
1985,Jerome Whitehead,C,28,GSW,79,78,32.1,5.3,10.4,.510,0.0,0.0,,5.3,10.4,.510,.510,2.3,3.0,.783,2.8,5.1,7.9,0.7,0.6,0.5,1.8,4.1,13.0
1985,Mitchell Wiggins,SG,25,HOU,82,24,19.2,3.9,8.0,.484,0.1,0.3,.261,3.8,7.7,.492,.489,1.2,1.6,.733,1.3,1.5,2.9,1.5,1.0,0.2,1.1,2.4,9.0
1985,Jamaal Wilkes*,SF,31,LAL,42,8,18.1,3.5,7.2,.488,0.0,0.0,.000,3.5,7.2,.490,.488,1.2,1.6,.773,0.8,1.4,2.2,1.0,0.5,0.1,1.2,1.5,8.3
1985,Dominique Wilkins*,SF,25,ATL,81,81,37.3,10.5,23.3,.451,0.3,1.0,.309,10.2,22.3,.457,.458,6.0,7.4,.806,2.8,4.1,6.9,2.5,1.7,0.7,2.8,2.1,27.4
1985,Eddie Lee Wilkins,C,22,NYK,54,16,17.0,2.1,4.3,.498,0.0,0.0,.000,2.1,4.3,.502,.498,1.2,2.3,.541,1.6,3.3,4.9,0.3,0.4,0.3,1.2,2.9,5.5
1985,Jeff Wilkins,C,29,UTA,79,0,19.1,3.6,7.4,.490,0.0,0.0,.000,3.6,7.4,.491,.490,0.8,1.0,.763,1.0,3.6,4.6,1.0,0.4,0.2,1.2,2.2,8.0
1985,Dale Wilkinson,SF-PF,24,TOT,12,0,3.8,0.3,1.3,.250,0.0,0.1,.000,0.3,1.3,.267,.250,0.5,0.6,.857,0.1,0.3,0.3,0.2,0.0,0.0,0.3,0.8,1.2
1985,Dale Wilkinson,PF,24,DET,2,0,3.5,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0
1985,Dale Wilkinson,SF,24,LAC,10,0,3.8,0.4,1.4,.286,0.0,0.1,.000,0.4,1.3,.308,.286,0.6,0.7,.857,0.1,0.2,0.3,0.2,0.0,0.0,0.4,0.8,1.4
1985,Buck Williams,PF,24,NJN,82,82,38.8,7.0,13.3,.530,0.0,0.0,.250,7.0,13.2,.531,.530,4.1,6.6,.625,3.9,8.3,12.3,2.0,0.8,1.3,2.9,3.6,18.2
1985,Gus Williams,PG,31,WSB,79,78,37.5,8.1,18.8,.430,0.6,2.2,.290,7.4,16.5,.449,.447,3.2,4.4,.725,0.9,1.6,2.5,7.7,2.3,0.4,2.7,2.0,20.0
1985,Guy Williams,SF,24,WSB,21,0,5.7,1.4,3.0,.460,0.0,0.2,.250,1.3,2.8,.475,.468,0.1,0.2,.400,0.7,0.6,1.3,0.4,0.2,0.1,0.4,0.8,2.9
1985,Herb Williams,C,26,IND,75,70,34.1,7.7,16.1,.475,0.0,0.1,.111,7.7,16.0,.478,.475,3.0,4.5,.657,2.1,6.4,8.5,3.4,0.7,1.8,3.5,2.9,18.3
1985,Kevin Williams,SG,23,CLE,46,4,9.0,1.3,2.9,.433,0.0,0.1,.000,1.3,2.8,.450,.433,1.0,1.4,.734,0.4,1.0,1.4,1.3,0.5,0.1,1.1,1.9,3.5
1985,Ray Williams,PG,30,BOS,23,5,20.0,2.4,6.2,.385,0.3,1.0,.261,2.1,5.2,.408,.406,1.3,2.0,.674,0.7,1.8,2.5,3.9,1.3,0.2,1.8,2.4,6.4
1985,Sam Williams,PF,25,PHI,46,8,10.6,1.3,3.2,.392,0.0,0.0,.000,1.3,3.2,.395,.392,0.6,1.0,.596,0.8,1.5,2.3,0.2,0.6,0.6,1.0,2.0,3.1
1985,Sly Williams,SF,27,ATL,34,20,25.5,4.9,11.2,.439,0.1,0.4,.267,4.8,10.7,.447,.445,2.3,3.6,.642,1.3,3.6,4.9,2.8,0.8,0.2,2.3,2.4,12.3
1985,Kevin Willis,PF,22,ATL,82,19,21.8,3.9,8.4,.467,0.0,0.1,.222,3.9,8.3,.470,.468,1.5,2.2,.657,2.2,4.2,6.4,0.4,0.4,0.6,1.3,2.8,9.3
1985,Michael Wilson,SG,25,TOT,19,0,14.1,1.9,4.1,.468,0.0,0.0,,1.9,4.1,.468,.468,1.4,1.9,.750,0.7,0.9,1.6,1.8,0.7,0.3,1.1,1.1,5.2
1985,Michael Wilson,SG,25,CLE,11,0,15.9,2.5,4.9,.500,0.0,0.0,,2.5,4.9,.500,.500,2.1,2.7,.767,0.9,0.7,1.6,2.2,0.9,0.3,1.4,1.3,7.0
1985,Michael Wilson,SG,25,NJN,8,0,11.5,1.1,2.9,.391,0.0,0.0,,1.1,2.9,.391,.391,0.5,0.8,.667,0.5,1.1,1.6,1.4,0.5,0.3,0.6,0.9,2.8
1985,Othell Wilson,PG,23,GSW,74,23,17.0,1.8,3.9,.460,0.0,0.2,.188,1.8,3.7,.476,.466,0.7,1.0,.711,0.5,1.3,1.8,2.9,1.0,0.2,1.3,1.6,4.4
1985,Randy Wittman,SG,25,ATL,41,22,28.5,4.6,8.6,.531,0.0,0.2,.286,4.5,8.4,.536,.534,0.7,1.0,.732,0.4,1.4,1.8,3.0,0.7,0.2,1.4,1.4,9.9
1985,Al Wood,SG,26,SEA,80,79,31.8,6.4,13.3,.485,0.1,0.4,.212,6.4,12.9,.494,.489,2.1,2.7,.776,1.2,2.3,3.5,3.0,1.1,0.7,1.5,2.3,15.0
1985,Leon Wood,PG,22,PHI,38,1,7.1,1.3,3.5,.373,0.1,0.8,.133,1.2,2.7,.442,.388,0.5,0.7,.692,0.1,0.4,0.5,1.2,0.2,0.0,0.7,0.4,3.2
1985,Mike Woodson,SG,26,KCK,78,3,25.6,6.8,13.7,.496,0.1,0.3,.238,6.7,13.4,.501,.499,3.4,4.2,.800,0.9,1.7,2.5,1.8,1.5,0.4,1.8,2.8,17.0
1985,Orlando Woolridge,SF,25,CHI,77,76,36.6,8.8,15.9,.554,0.0,0.1,.000,8.8,15.8,.557,.554,5.3,6.8,.785,2.1,3.6,5.6,1.8,0.8,0.5,2.3,2.4,22.9
1985,James Worthy*,SF,23,LAL,80,76,33.7,7.6,13.3,.572,0.0,0.1,.000,7.6,13.2,.576,.572,2.4,3.1,.776,2.1,4.3,6.4,2.5,1.1,0.8,2.5,2.5,17.6
1985,Danny Young,PG,22,SEA,3,0,8.7,0.7,3.3,.200,0.0,0.3,.000,0.7,3.0,.222,.200,0.0,0.0,,0.0,1.0,1.0,0.7,1.0,0.0,0.7,0.7,1.3
1985,Michael Young,SF,24,PHO,2,0,5.5,1.0,3.0,.333,0.0,0.5,.000,1.0,2.5,.400,.333,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1986,Kareem Abdul-Jabbar*,C,38,LAL,79,79,33.3,9.6,16.9,.564,0.0,0.0,.000,9.6,16.9,.565,.564,4.3,5.6,.765,1.7,4.4,6.1,3.5,0.8,1.6,2.6,3.1,23.4
1986,Alvan Adams,C,31,PHO,78,45,25.7,4.4,8.7,.502,0.0,0.0,.000,4.4,8.7,.504,.502,2.0,2.6,.783,1.9,4.2,6.1,4.2,1.3,0.6,2.6,3.5,10.8
1986,Michael Adams,PG,23,SAC,18,0,7.7,0.9,2.4,.364,0.0,0.2,.000,0.9,2.3,.390,.364,0.4,0.7,.667,0.1,0.2,0.3,1.2,0.5,0.1,0.6,0.5,2.2
1986,Mark Aguirre,SF,26,DAL,74,73,33.8,9.0,17.9,.503,0.2,0.8,.286,8.8,17.2,.513,.509,4.3,6.1,.705,2.4,3.6,6.0,4.6,0.8,0.2,3.4,3.1,22.6
1986,Danny Ainge,SG,26,BOS,80,78,30.1,4.4,8.8,.504,0.3,0.9,.356,4.1,7.9,.521,.522,1.5,1.7,.904,0.6,2.4,2.9,5.1,1.2,0.1,1.6,2.6,10.7
1986,Ron Anderson,SF,27,TOT,77,30,21.8,4.0,8.2,.494,0.0,0.1,.222,4.0,8.0,.498,.495,1.1,1.6,.669,1.7,1.9,3.6,1.9,0.7,0.1,1.1,1.6,9.2
1986,Ron Anderson,SF,27,CLE,17,3,12.2,2.2,4.4,.500,0.0,0.1,.000,2.2,4.3,.507,.500,0.7,0.9,.750,0.3,1.2,1.5,0.5,0.1,0.0,0.4,1.2,5.1
1986,Ron Anderson,SF,27,IND,60,27,24.5,4.6,9.2,.493,0.0,0.1,.250,4.5,9.1,.496,.495,1.2,1.9,.658,2.1,2.1,4.1,2.3,0.9,0.1,1.3,1.8,10.4
1986,John Bagley,PG,25,CLE,78,77,31.7,4.7,11.1,.423,0.1,0.5,.243,4.6,10.6,.431,.428,2.2,2.8,.791,1.0,2.6,3.5,9.4,1.6,0.1,3.1,2.1,11.7
1986,James Bailey,PF,28,NYK,48,36,25.9,4.2,9.2,.456,0.0,0.1,.000,4.2,9.1,.460,.456,2.7,3.5,.772,2.1,4.8,7.0,1.0,0.7,0.8,2.1,4.3,11.1
1986,Thurl Bailey,PF,24,UTA,82,13,28.8,5.9,13.1,.448,0.0,0.1,.000,5.9,13.0,.451,.448,2.8,3.4,.830,1.8,4.2,6.0,1.9,0.5,1.4,1.8,2.0,14.6
1986,Greg Ballard,SF,31,GSW,75,14,23.9,3.6,7.6,.477,0.2,0.5,.486,3.4,7.1,.477,.492,1.3,1.7,.802,1.8,3.8,5.6,1.1,0.9,0.1,0.7,2.3,8.8
1986,Gene Banks,SF,26,CHI,82,33,26.1,4.3,8.4,.517,0.0,0.2,.000,4.3,8.2,.532,.517,2.2,3.1,.718,2.2,2.2,4.4,3.1,1.0,0.1,1.7,2.6,10.9
1986,Ken Bannister,PF,25,NYK,70,15,20.1,3.4,6.8,.491,0.0,0.0,.000,3.4,6.8,.492,.491,1.9,3.6,.526,1.3,3.3,4.6,0.6,0.6,0.3,1.8,3.0,8.6
1986,Charles Barkley*,PF,22,PHI,80,80,36.9,7.4,13.0,.572,0.2,0.9,.227,7.2,12.1,.598,.580,5.0,7.2,.685,4.4,8.4,12.8,3.9,2.2,1.6,4.4,4.2,20.0
1986,John Battle,SG,23,ATL,64,0,10.0,1.6,3.5,.455,0.0,0.1,.000,1.6,3.4,.470,.455,1.2,1.6,.728,0.2,0.8,1.0,1.2,0.4,0.0,0.7,1.3,4.3
1986,Benoit Benjamin,C,21,LAC,79,37,26.4,4.1,8.4,.490,0.0,0.0,.333,4.1,8.3,.491,.491,2.9,3.9,.746,2.0,5.6,7.6,1.0,0.8,2.6,1.8,3.6,11.1
1986,Kent Benson,C,31,DET,72,51,18.7,2.8,5.8,.484,0.0,0.0,.500,2.8,5.7,.484,.486,0.9,1.2,.795,1.6,3.6,5.2,1.1,0.8,0.7,0.8,2.7,6.5
1986,Larry Bird*,SF,29,BOS,82,81,38.0,9.7,19.6,.496,1.0,2.4,.423,8.7,17.2,.506,.521,5.4,6.0,.896,2.3,7.5,9.8,6.8,2.0,0.6,3.2,2.2,25.8
1986,Otis Birdsong,SG,30,NJN,77,74,31.1,7.0,13.7,.513,0.1,0.3,.364,6.9,13.4,.516,.517,1.6,2.7,.581,1.1,1.5,2.6,3.4,1.1,0.2,2.3,3.0,15.8
1986,Uwe Blab,C,23,DAL,48,0,8.5,0.9,2.0,.468,0.0,0.0,,0.9,2.0,.468,.468,0.8,1.4,.537,0.5,1.4,1.9,0.4,0.1,0.3,0.6,1.4,2.6
1986,Rolando Blackman,SG,26,DAL,82,81,34.0,8.3,16.1,.514,0.0,0.4,.138,8.2,15.7,.522,.515,4.9,5.9,.836,1.1,2.5,3.5,3.3,1.0,0.3,2.3,1.7,21.5
1986,Manute Bol,C,23,WSB,80,60,26.1,1.6,3.5,.460,0.0,0.0,.000,1.6,3.5,.462,.460,0.5,1.1,.488,1.5,4.4,6.0,0.3,0.4,5.0,0.8,3.2,3.7
1986,Sam Bowie,C,24,POR,38,34,29.8,4.4,9.1,.484,0.0,0.0,,4.4,9.1,.484,.484,3.0,4.2,.708,2.4,6.2,8.6,2.6,0.6,2.5,2.3,3.7,11.8
1986,Dudley Bradley,SG,28,WSB,70,7,12.0,1.0,3.0,.349,0.2,1.0,.250,0.8,2.0,.397,.390,0.5,0.8,.571,0.3,1.0,1.4,1.5,1.2,0.0,0.6,1.4,2.8
1986,Mike Bratz,PG,30,SAC,33,0,8.2,0.8,2.1,.371,0.1,0.4,.286,0.7,1.7,.393,.400,0.4,0.5,.778,0.1,0.6,0.7,1.2,0.4,0.0,0.5,1.3,2.1
1986,Randy Breuer,C,25,MIL,82,63,21.9,3.3,7.0,.477,0.0,0.0,.000,3.3,6.9,.478,.477,1.7,2.4,.712,1.9,3.6,5.6,1.4,0.6,1.4,1.5,2.6,8.4
1986,Ron Brewer,SG,30,TOT,44,3,13.0,2.0,5.1,.384,0.1,0.4,.294,1.8,4.7,.391,.395,0.8,0.9,.895,0.3,0.9,1.2,0.9,0.4,0.1,0.5,1.0,4.8
1986,Ron Brewer,SG,30,CHI,4,0,4.5,0.8,2.3,.333,0.0,0.0,,0.8,2.3,.333,.333,0.3,0.3,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,1.8
1986,Ron Brewer,SG,30,CLE,40,3,13.8,2.1,5.4,.386,0.1,0.4,.294,2.0,5.0,.394,.398,0.8,0.9,.892,0.4,1.0,1.3,1.0,0.4,0.2,0.5,1.1,5.1
1986,Frank Brickowski,C,26,SEA,40,2,7.8,0.8,1.5,.517,0.0,0.0,,0.8,1.5,.517,.517,0.5,0.7,.667,0.4,1.0,1.4,0.5,0.3,0.2,0.6,1.9,2.0
1986,Junior Bridgeman,SF,32,LAC,58,14,20.0,3.4,7.8,.441,0.1,0.3,.333,3.3,7.5,.446,.448,1.8,2.1,.891,0.5,1.6,2.1,1.9,0.5,0.1,1.2,1.4,8.8
1986,Mike Brittain,C,22,SAS,32,2,6.8,0.7,1.3,.512,0.0,0.0,,0.7,1.3,.512,.512,0.3,0.6,.526,0.3,1.2,1.5,0.2,0.1,0.4,0.6,1.7,1.7
1986,Tony Brown,SG,25,CHI,10,0,13.2,1.8,4.1,.439,0.0,0.2,.000,1.8,3.9,.462,.439,0.9,1.3,.692,0.5,1.1,1.6,1.4,0.5,0.1,0.4,1.6,4.5
1986,Wallace Bryant,C,26,TOT,17,8,12.8,0.9,2.8,.313,0.0,0.0,,0.9,2.8,.313,.313,0.6,1.1,.579,1.0,2.1,3.1,0.9,0.3,0.3,0.5,2.2,2.4
1986,Wallace Bryant,C,26,DAL,9,8,17.1,1.2,3.3,.367,0.0,0.0,,1.2,3.3,.367,.367,0.7,1.2,.545,1.0,2.7,3.7,1.2,0.3,0.2,0.8,2.9,3.1
1986,Wallace Bryant,C,26,LAC,8,0,8.0,0.5,2.3,.222,0.0,0.0,,0.5,2.3,.222,.222,0.6,1.0,.625,1.0,1.5,2.5,0.5,0.3,0.4,0.3,1.5,1.6
1986,Quinn Buckner,PG,31,IND,32,3,13.1,1.5,3.3,.471,0.0,0.0,.000,1.5,3.2,.476,.471,0.6,0.8,.704,0.3,1.3,1.6,2.7,1.3,0.1,1.7,2.5,3.7
