Yr,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1985,Kurt Rambis,PF,26,LAL,82,1617,12.7,.577,.000,.315,12.8,23.4,18.6,4.8,2.4,1.6,20.7,11.7,1.3,2.8,4.1,.120,-1.0,1.0,0.0,0.8
1985,Kelvin Ransey,PG,26,NJN,81,1689,15.3,.505,.017,.217,2.6,6.2,4.3,28.2,2.4,0.2,13.6,19.8,1.9,1.5,3.4,.096,0.5,-0.1,0.3,1.0
1985,Leo Rautins,SF,24,ATL,4,12,-1.8,.000,.000,.000,9.3,9.0,9.1,28.8,0.0,0.0,33.3,10.3,0.0,0.0,0.0,-0.126,-6.4,-0.1,-6.5,0.0
1985,Robert Reid,SF,29,HOU,82,1763,11.8,.507,.025,.194,5.1,12.2,8.6,12.6,1.3,0.7,12.6,18.0,1.2,1.8,3.0,.082,-1.4,0.1,-1.3,0.3
1985,Clint Richardson,SG,28,PHI,74,1531,9.1,.500,.007,.220,4.5,6.9,5.7,13.7,1.2,0.6,15.0,13.7,0.9,0.9,1.8,.058,-1.7,-0.4,-2.1,0.0
1985,Micheal Ray Richardson,PG,29,NJN,82,3127,19.8,.513,.078,.213,5.4,11.2,8.2,30.5,3.7,0.4,13.4,24.0,4.5,4.2,8.7,.134,2.5,1.6,4.1,4.8
1985,Doc Rivers,PG,23,ATL,69,2126,18.1,.561,.051,.539,3.5,7.5,5.5,27.2,3.7,1.4,16.9,20.2,3.4,3.0,6.3,.143,1.2,2.5,3.7,3.1
1985,Fred Roberts,PF,24,TOT,74,1178,13.5,.569,.002,.435,7.1,9.4,8.3,10.3,1.1,1.0,15.2,19.8,1.3,1.3,2.6,.106,-0.7,-0.3,-1.1,0.3
1985,Fred Roberts,PF,24,SAS,22,305,9.7,.510,.000,.388,3.8,9.0,6.5,9.1,1.5,2.2,15.5,17.8,0.0,0.2,0.3,.043,-2.6,0.1,-2.5,-0.1
1985,Fred Roberts,PF,24,UTA,52,873,14.8,.587,.003,.450,8.3,9.6,8.9,10.8,0.9,0.6,15.1,20.5,1.3,1.0,2.3,.128,-0.1,-0.4,-0.5,0.3
1985,Alvin Robertson,SG,22,SAS,79,1685,15.3,.538,.018,.282,8.0,9.7,8.9,21.5,3.5,0.8,19.8,20.0,1.1,2.0,3.1,.087,-0.2,1.1,0.9,1.2
1985,Rick Robey,C,29,PHO,4,48,-2.6,.253,.000,.222,7.2,11.6,9.4,12.3,2.0,0.0,44.7,15.2,-0.2,0.1,-0.2,-0.191,-10.6,-0.3,-10.9,-0.1
1985,Cliff Robinson,PF,24,WSB,60,1870,16.4,.507,.003,.238,8.1,24.5,16.1,12.0,1.3,1.4,14.0,25.6,-0.3,3.2,2.9,.075,-0.9,0.2,-0.7,0.6
1985,Truck Robinson,PF,33,NYK,2,35,7.3,.340,.000,.400,19.3,10.2,14.9,10.6,2.8,5.2,46.0,12.9,-0.1,0.0,-0.1,-0.082,-3.1,2.4,-0.7,0.0
1985,Tree Rollins,C,29,ATL,70,1750,12.3,.578,.000,.274,7.2,20.3,13.8,3.9,1.0,5.4,17.4,10.8,1.1,2.7,3.8,.105,-1.9,2.5,0.7,1.2
1985,Lorenzo Romar,PG,26,TOT,9,51,3.9,.302,.188,.313,0.0,0.0,0.0,26.2,3.6,0.0,21.6,17.8,-0.1,0.1,-0.1,-0.073,-6.7,0.6,-6.1,-0.1
1985,Lorenzo Romar,PG,26,MIL,4,16,-7.6,.125,.125,.000,0.0,0.0,0.0,14.9,0.0,0.0,0.0,20.4,-0.1,0.0,-0.1,-0.231,-13.2,-4.7,-17.9,-0.1
1985,Lorenzo Romar,PG,26,DET,5,35,9.1,.441,.250,.625,0.0,0.0,0.0,31.4,5.2,0.0,32.9,16.7,-0.1,0.1,0.0,.000,-3.8,3.0,-0.7,0.0
1985,Dan Roundfield,PF,31,DET,56,1492,13.9,.524,.004,.352,11.7,20.3,15.8,8.4,0.8,2.0,17.4,18.2,0.9,1.8,2.7,.087,-0.7,0.0,-0.8,0.5
1985,Jeff Ruland,C,26,WSB,37,1436,17.0,.617,.005,.665,9.5,22.3,15.7,15.8,1.0,1.1,24.0,21.6,1.1,2.2,3.3,.111,0.5,0.9,1.4,1.3
1985,Campy Russell,SF,33,CLE,3,24,-2.6,.361,.143,.429,0.0,22.5,11.3,15.7,0.0,0.0,37.5,22.3,-0.1,0.0,-0.1,-0.246,-10.1,-2.9,-13.0,-0.1
1985,Walker Russell,PG,24,ATL,21,377,9.0,.589,.016,.270,2.4,9.2,5.8,22.5,2.2,0.6,36.2,12.1,-0.2,0.4,0.2,.029,-2.5,1.2,-1.3,0.1
1985,Ralph Sampson*,PF,24,HOU,82,3086,17.4,.533,.004,.299,8.2,22.6,15.4,10.4,1.2,3.1,16.1,25.9,1.4,4.8,6.2,.096,-0.3,0.7,0.4,1.8
1985,Mike Sanders,SF,24,PHO,21,418,15.0,.535,.000,.337,10.5,13.6,12.1,10.2,2.6,0.5,14.5,22.9,0.3,0.6,0.8,.093,-1.2,-0.1,-1.4,0.1
1985,Wayne Sappleton,PF,24,NJN,33,298,7.7,.471,.000,.391,10.2,18.3,14.1,3.0,1.1,0.8,17.1,16.7,-0.2,0.3,0.1,.012,-4.9,-1.5,-6.3,-0.3
1985,Danny Schayes,C,25,DEN,56,542,12.8,.580,.000,.752,8.9,20.2,14.2,8.1,1.6,2.6,20.4,15.0,0.6,0.7,1.2,.109,-2.6,0.5,-2.1,0.0
1985,Tom Scheffler,C,30,POR,39,268,6.9,.435,.000,.392,7.5,24.1,15.9,4.8,1.4,2.2,20.1,11.1,-0.2,0.4,0.2,.037,-4.9,0.4,-4.5,-0.2
1985,John Schweitz,SG,24,SEA,19,110,5.8,.364,.054,.135,6.3,15.8,11.1,27.1,0.0,0.5,15.2,35.2,-0.5,0.1,-0.4,-0.191,-6.6,-4.1,-10.7,-0.2
1985,Alvin Scott,SF,29,PHO,77,1238,8.0,.473,.019,.286,4.3,10.4,7.4,12.9,1.5,1.1,17.1,11.6,-0.1,1.2,1.2,.045,-2.8,0.8,-2.0,0.0
1985,Byron Scott,SG,23,LAL,81,2305,16.8,.587,.060,.227,3.1,6.9,5.2,13.8,2.0,0.4,11.1,21.8,4.8,2.1,6.9,.143,1.0,-0.1,0.9,1.7
1985,Tom Sewell,SG,22,WSB,21,87,-2.7,.265,.056,.111,2.5,2.6,2.5,8.8,1.7,0.7,15.6,21.4,-0.5,0.1,-0.4,-0.201,-10.9,-1.7,-12.7,-0.2
1985,Lonnie Shelton,PF,29,CLE,57,1244,9.0,.462,.014,.212,7.1,16.1,11.6,10.3,1.7,0.8,15.7,15.2,-0.4,1.3,0.9,.036,-3.4,0.4,-3.0,-0.3
1985,Purvis Short,SF,27,GSW,78,3081,18.9,.533,.084,.344,5.3,9.6,7.2,12.3,1.8,0.5,10.5,29.1,5.4,0.8,6.2,.097,2.5,-1.9,0.6,2.0
1985,Jerry Sichting,PG,28,IND,70,1808,13.6,.567,.059,.205,1.4,5.3,3.3,20.8,1.2,0.1,13.0,17.0,2.5,1.0,3.5,.094,0.0,-0.8,-0.8,0.5
1985,Jack Sikma*,C,29,SEA,68,2402,20.4,.564,.011,.417,7.9,27.0,17.4,18.6,1.7,2.2,12.5,22.2,4.6,3.7,8.3,.166,2.4,2.0,4.4,3.9
1985,Charlie Sitton,SF,22,DAL,43,304,8.0,.433,.021,.266,8.8,13.8,11.2,11.1,1.1,1.1,15.3,17.1,-0.2,0.3,0.1,.008,-4.7,-0.6,-5.3,-0.2
1985,Tom Sluby,SG,22,DAL,31,151,12.2,.543,.034,.362,3.7,5.4,4.5,15.2,1.0,0.0,14.1,21.7,0.1,0.1,0.2,.052,-1.9,-1.4,-3.4,0.0
1985,Derek Smith,SG,23,LAC,80,2762,19.1,.592,.015,.397,7.2,9.8,8.6,12.1,1.3,1.0,13.4,25.4,6.3,1.7,8.0,.139,2.0,-0.6,1.4,2.4
1985,Larry Smith,PF,27,GSW,80,2497,15.1,.553,.000,.371,16.7,22.8,19.5,5.2,1.5,1.2,16.6,15.1,3.1,1.6,4.7,.090,0.2,-1.8,-1.6,0.2
1985,Robert Smith,PG,29,CLE,7,48,6.2,.374,.235,.588,0.0,9.0,4.5,18.4,2.0,0.0,12.3,20.4,-0.1,0.0,0.0,-0.034,-5.5,-0.1,-5.6,0.0
1985,Ricky Sobers,SG,32,SEA,71,1490,11.3,.501,.045,.258,2.1,5.9,4.0,26.3,1.6,0.3,18.4,24.1,-0.9,1.0,0.1,.002,-2.3,-1.3,-3.7,-0.6
1985,Rory Sparrow,PG,26,NYK,79,2292,14.3,.539,.047,.213,1.9,6.8,4.3,33.6,1.7,0.2,17.2,15.8,3.1,1.2,4.3,.091,0.8,-0.9,-0.1,1.1
1985,Larry Spriggs,PF,25,LAL,75,1292,11.9,.598,.008,.412,7.5,12.1,10.0,12.0,1.7,0.5,21.6,16.7,1.2,1.4,2.6,.095,-1.7,-0.1,-1.7,0.1
1985,Terence Stansbury,SG,23,IND,74,1278,10.3,.512,.055,.275,3.2,6.2,4.7,13.8,1.7,0.5,13.5,18.3,0.5,1.0,1.5,.056,-3.2,-0.2,-3.4,-0.5
1985,Brook Steppe,SG,25,DET,54,486,13.1,.565,.006,.584,5.1,7.2,6.1,9.3,1.5,0.5,16.1,21.1,0.6,0.4,1.0,.097,-1.4,-0.5,-1.9,0.0
1985,Steve Stipanovich,C,24,IND,82,2315,15.9,.544,.013,.427,6.4,21.7,14.0,12.2,1.4,1.9,15.1,20.7,2.0,3.0,5.0,.104,0.0,0.8,0.8,1.6
1985,John Stockton*,PG,22,UTA,82,1490,13.3,.548,.033,.580,1.9,5.4,3.6,35.9,3.3,0.4,26.4,15.1,0.8,2.3,3.1,.100,-1.7,1.6,-0.1,0.7
1985,Jon Sundvold,PG,23,SEA,73,1150,9.8,.470,.095,.148,1.7,5.3,3.5,26.2,1.5,0.0,16.6,18.6,-0.5,0.7,0.2,.008,-2.9,-1.6,-4.5,-0.7
1985,Dane Suttle,SG,23,KCK,6,24,14.3,.504,.077,.154,0.0,14.1,7.1,12.3,1.9,0.0,6.7,24.5,0.0,0.0,0.0,.072,-1.8,-0.1,-2.0,0.0
1985,Terry Teagle,SG,24,TOT,21,349,15.5,.574,.029,.255,6.5,7.4,6.9,6.0,1.7,0.8,9.0,18.8,0.7,0.1,0.7,.103,0.9,-1.5,-0.6,0.1
1985,Terry Teagle,SG,24,DET,2,5,-7.1,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,23.0,0.0,0.0,0.0,-0.213,-13.1,-2.9,-15.9,0.0
1985,Terry Teagle,SG,24,GSW,19,344,15.9,.575,.030,.259,6.6,7.5,7.0,6.1,1.8,0.8,8.5,18.7,0.7,0.1,0.8,.108,1.1,-1.5,-0.3,0.1
1985,Reggie Theus,SG,27,KCK,82,2543,17.0,.559,.037,.376,4.8,7.3,6.1,35.3,1.7,0.4,20.4,23.4,3.7,0.9,4.6,.086,2.3,-1.6,0.7,1.7
1985,Peter Thibeaux,SF,23,GSW,51,461,11.7,.515,.010,.344,6.5,10.6,8.4,5.4,1.1,2.1,13.2,22.0,0.1,0.1,0.3,.027,-3.2,-1.9,-5.1,-0.4
1985,David Thirdkill,SF,24,TOT,18,183,5.8,.550,.026,.500,6.0,4.2,5.0,2.6,1.3,0.9,23.2,12.9,-0.1,0.1,0.0,.012,-4.1,-0.7,-4.8,-0.1
1985,David Thirdkill,SF,24,DET,10,115,2.0,.521,.043,.478,3.5,3.8,3.6,1.0,1.2,1.0,30.1,13.3,-0.2,0.1,-0.1,-0.054,-6.5,-0.5,-7.1,-0.1
1985,David Thirdkill,SF,24,MIL,6,16,15.4,.717,.000,.500,7.0,6.9,6.9,0.0,0.0,0.0,0.0,12.4,0.1,0.0,0.1,.195,2.6,-1.1,1.5,0.0
1985,David Thirdkill,SF,24,SAS,2,52,11.1,.550,.000,.545,11.2,4.2,7.6,6.9,1.8,1.1,12.8,12.0,0.1,0.0,0.1,.103,-0.9,-0.9,-1.8,0.0
1985,Isiah Thomas*,PG,23,DET,81,3089,22.2,.529,.080,.350,3.7,8.7,6.1,47.9,2.8,0.4,15.7,24.0,7.5,3.6,11.2,.173,5.1,1.2,6.3,6.5
1985,Jim Thomas,SG,24,IND,80,2059,13.0,.534,.058,.322,3.8,9.7,6.7,15.9,1.7,0.1,13.6,18.3,1.8,1.7,3.5,.081,-1.1,-0.1,-1.1,0.5
1985,Bernard Thompson,SF,22,POR,59,535,9.5,.420,.038,.241,7.8,8.1,8.0,12.4,2.7,1.0,13.0,20.0,-0.3,0.6,0.2,.022,-3.8,-0.2,-4.0,-0.3
1985,LaSalle Thompson,C,23,KCK,82,2458,15.6,.579,.000,.453,12.8,26.7,19.8,6.8,1.8,2.9,19.5,16.6,2.3,3.0,5.3,.103,-0.3,0.6,0.3,1.4
1985,Mychal Thompson,PF,30,POR,79,2616,17.5,.554,.000,.404,9.1,17.3,13.2,11.0,1.4,2.2,15.0,23.3,2.9,3.1,6.1,.111,1.0,-0.3,0.7,1.8
1985,Paul Thompson,SF,23,TOT,49,942,13.4,.455,.065,.190,6.6,11.7,9.1,12.1,2.8,1.5,10.3,23.7,-0.2,1.3,1.1,.056,-1.3,1.3,0.0,0.5
1985,Paul Thompson,SF,23,CLE,33,715,13.6,.460,.065,.150,5.5,12.1,8.8,12.1,2.7,1.5,10.0,23.6,-0.2,0.9,0.7,.047,-1.0,1.4,0.5,0.5
1985,Paul Thompson,SF,23,MIL,16,227,12.8,.442,.067,.324,10.3,10.2,10.3,12.3,3.2,1.3,11.1,24.2,0.0,0.4,0.4,.083,-2.5,1.0,-1.6,0.0
1985,Otis Thorpe,PF,22,KCK,82,1918,16.6,.620,.003,.542,11.2,21.8,16.5,8.1,0.8,1.1,18.1,21.3,2.8,1.3,4.0,.100,0.4,-1.3,-1.0,0.5
1985,Sedale Threatt,PG,23,PHI,82,1304,10.2,.489,.053,.216,1.8,6.7,4.3,18.5,2.9,0.7,17.9,17.1,-0.1,1.4,1.3,.047,-3.0,1.0,-2.1,0.0
1985,Andrew Toney,SG,27,PHI,70,2237,16.2,.582,.115,.388,1.8,7.1,4.5,24.3,1.4,0.6,17.3,23.3,4.0,1.5,5.5,.118,1.7,-1.3,0.4,1.4
1985,Linton Townes,SF,25,SAS,1,8,-11.4,.145,.000,.333,14.6,0.0,7.1,0.0,0.0,0.0,0.0,34.5,-0.1,0.0,-0.1,-0.403,-16.6,-13.3,-29.9,-0.1
1985,Kelly Tripucka,SF,25,DET,55,1675,16.7,.548,.006,.347,3.9,9.9,6.8,11.0,1.3,0.5,11.0,24.6,2.8,1.4,4.2,.121,1.0,-0.5,0.5,1.0
1985,Trent Tucker,SG,25,NYK,77,1819,12.6,.521,.119,.079,4.6,7.5,6.0,15.5,2.0,0.5,9.3,15.7,2.1,1.2,3.3,.086,0.0,0.2,0.2,1.0
1985,Elston Turner,SF,25,DEN,81,1491,10.9,.497,.015,.168,5.9,9.8,7.7,12.4,2.9,0.3,14.4,12.3,0.8,1.5,2.3,.075,-1.7,1.1,-0.6,0.5
1985,Jeff Turner,PF,22,NJN,72,1429,7.4,.504,.008,.244,6.7,10.5,8.6,9.4,1.0,0.3,17.7,14.3,0.2,1.0,1.2,.040,-3.9,-0.9,-4.8,-1.0
1985,Melvin Turpin,C,24,CLE,79,1949,13.1,.541,.000,.195,8.6,16.5,12.6,2.7,0.9,2.5,13.3,18.3,1.1,2.0,3.1,.075,-1.4,-0.3,-1.7,0.2
1985,Terry Tyler,SF,28,DET,82,2004,14.6,.516,.009,.173,7.4,14.9,11.0,4.1,1.1,2.5,7.6,19.1,2.2,2.3,4.5,.108,-0.2,0.2,0.0,1.0
1985,Darnell Valentine,PG,25,POR,75,2278,15.1,.541,.003,.427,2.7,8.1,5.4,28.9,2.9,0.1,19.4,17.4,2.6,2.4,5.0,.106,0.1,0.5,0.6,1.5
1985,Kiki Vandeweghe,SF,26,POR,72,2502,18.0,.603,.028,.356,3.3,6.9,5.1,6.2,0.7,0.5,8.0,23.1,7.2,1.2,8.4,.161,2.5,-2.1,0.4,1.5
1985,Pete Verhoeven,PF,25,KCK,54,366,8.6,.517,.000,.231,8.8,10.8,9.8,5.9,1.9,1.0,14.4,15.0,0.2,0.2,0.4,.053,-3.9,-0.1,-4.0,-0.2
1985,Jay Vincent,PF,25,DAL,79,2543,18.0,.545,.004,.369,8.1,23.8,15.8,9.7,0.9,0.5,11.4,24.6,4.0,2.6,6.5,.123,0.9,-1.2,-0.2,1.1
1985,Danny Vranes,SF,26,SEA,76,2163,8.3,.480,.010,.316,8.3,15.1,11.7,9.4,1.7,1.5,20.6,11.2,-0.6,2.4,1.8,.039,-3.4,1.2,-2.2,-0.1
1985,Granville Waiters,C,24,IND,62,703,8.5,.469,.005,.263,8.5,17.1,12.8,5.6,1.0,3.5,20.6,14.9,-0.6,0.9,0.2,.015,-4.5,0.7,-3.8,-0.3
1985,Darrell Walker,PG,23,NYK,82,2489,14.7,.483,.017,.351,5.8,7.2,6.5,23.6,3.2,0.5,15.2,22.4,0.5,2.3,2.8,.054,0.0,0.6,0.6,1.7
1985,Bill Walton*,C,32,LAC,67,1647,17.8,.558,.004,.393,11.7,28.1,20.2,13.0,1.4,4.6,22.3,19.3,0.6,2.7,3.3,.097,-0.2,2.4,2.2,1.7
1985,Bryan Warrick,PG,25,LAC,58,713,10.5,.543,.023,.329,1.6,7.2,4.5,27.7,1.5,0.5,26.1,15.3,0.2,0.4,0.5,.035,-2.6,-0.7,-3.3,-0.2
1985,Scott Wedman,SF,32,BOS,78,1127,12.7,.515,.074,.120,5.9,9.5,7.8,11.1,1.0,0.5,8.8,19.2,1.2,1.0,2.2,.093,-0.4,-0.9,-1.2,0.2
1985,Mark West,C,24,TOT,66,888,9.0,.549,.005,.448,11.0,19.6,15.3,2.2,0.7,3.1,20.3,13.2,0.1,1.0,1.1,.059,-4.7,0.4,-4.3,-0.5
1985,Mark West,C,24,MIL,1,6,-7.7,.532,.000,2.000,18.6,0.0,9.2,0.0,0.0,9.9,51.5,26.3,0.0,0.0,0.0,-0.207,-23.6,0.9,-22.8,0.0
1985,Mark West,C,24,CLE,65,882,9.1,.549,.005,.440,10.9,19.8,15.3,2.2,0.7,3.0,19.8,13.1,0.1,1.0,1.1,.060,-4.5,0.3,-4.2,-0.5
1985,Ennis Whatley,PG,22,CHI,70,1385,11.3,.497,.029,.275,2.9,5.5,4.2,35.7,2.3,0.4,29.1,14.9,-0.1,0.9,0.8,.029,-0.7,-1.0,-1.7,0.1
1985,Rory White,PF,25,LAC,80,1106,10.4,.562,.000,.466,9.7,9.8,9.8,4.0,1.5,1.0,20.6,15.6,0.3,0.7,1.0,.045,-2.0,-0.5,-2.5,-0.2
1985,Willie White,SG,22,DEN,39,234,10.5,.469,.089,.250,6.4,10.2,8.2,16.4,1.0,0.5,17.9,27.1,-0.3,0.1,-0.2,-0.035,-2.8,-3.5,-6.2,-0.3
1985,Jerome Whitehead,C,28,GSW,79,2536,12.6,.553,.000,.285,8.9,19.5,13.7,2.9,0.8,1.0,13.2,16.5,2.7,0.9,3.6,.069,-1.5,-2.0,-3.5,-0.9
1985,Mitchell Wiggins,SG,25,HOU,82,1575,14.0,.516,.035,.199,7.8,8.9,8.3,10.2,2.5,0.5,11.2,20.2,1.7,1.8,3.5,.107,-0.8,0.7,-0.2,0.7
1985,Jamaal Wilkes*,SF,31,LAL,42,761,11.0,.523,.003,.218,5.8,8.1,7.0,6.7,1.2,0.2,12.9,20.2,0.3,0.5,0.9,.056,-1.9,-1.7,-3.7,-0.3
1985,Dominique Wilkins*,SF,25,ATL,81,3023,20.9,.514,.043,.319,8.3,11.8,10.1,11.3,2.1,1.0,9.4,32.5,4.1,3.5,7.6,.121,3.1,-0.9,2.2,3.2
1985,Eddie Lee Wilkins,C,22,NYK,54,917,9.5,.520,.009,.524,10.6,22.9,16.6,2.4,1.1,1.1,18.3,15.8,-0.2,1.0,0.8,.043,-4.0,-1.3,-5.3,-0.8
1985,Jeff Wilkins,C,29,UTA,79,1505,11.6,.511,.002,.137,5.5,19.3,12.6,7.8,1.1,0.6,12.8,18.7,-0.1,2.4,2.3,.074,-2.8,0.1,-2.7,-0.3
1985,Dale Wilkinson,SF-PF,24,TOT,12,45,-1.3,.367,.063,.438,2.5,7.2,4.8,5.6,0.0,0.0,17.3,20.8,-0.1,0.0,-0.1,-0.124,-10.2,-3.8,-14.0,-0.1
1985,Dale Wilkinson,PF,24,DET,2,7,-10.9,.000,.000,.000,0.0,15.6,7.4,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-0.197,-16.0,-3.3,-19.3,0.0
1985,Dale Wilkinson,SF,24,LAC,10,38,0.5,.410,.071,.500,3.0,5.6,4.4,6.7,0.0,0.0,19.0,22.6,-0.1,0.0,-0.1,-0.110,-9.1,-3.9,-13.0,-0.1
1985,Buck Williams,PF,24,NJN,82,3182,16.7,.562,.004,.494,11.0,24.8,17.7,7.1,0.9,2.0,15.2,19.8,3.7,4.0,7.7,.116,0.4,-0.6,-0.3,1.4
1985,Gus Williams,PG,31,WSB,79,2960,17.3,.482,.119,.233,2.6,4.7,3.6,30.5,2.9,0.6,11.5,26.0,1.2,3.9,5.1,.083,1.6,0.4,2.1,3.1
1985,Guy Williams,SF,24,WSB,21,119,14.7,.468,.063,.079,13.6,11.4,12.5,11.7,2.0,1.0,10.9,25.6,0.0,0.2,0.1,.050,-0.8,-0.5,-1.3,0.0
1985,Herb Williams,C,26,IND,75,2557,15.5,.505,.007,.282,6.3,20.0,13.1,15.0,1.0,2.9,16.3,25.0,-1.0,3.1,2.2,.041,-0.4,0.4,0.0,1.3
1985,Kevin Williams,SG,23,CLE,46,413,9.7,.503,.037,.478,5.0,11.5,8.3,20.0,2.5,0.5,23.2,20.5,-0.3,0.4,0.1,.017,-4.6,0.8,-3.8,-0.2
1985,Ray Williams,PG,30,BOS,23,459,10.9,.450,.161,.322,4.0,9.4,6.9,23.8,3.1,0.6,20.5,18.2,-0.2,0.6,0.4,.042,-2.8,1.2,-1.6,0.1
1985,Sam Williams,PF,25,PHI,46,488,6.9,.427,.007,.318,8.9,15.6,12.3,3.0,2.5,3.1,20.7,17.6,-0.8,0.7,-0.1,-0.008,-6.0,0.4,-5.6,-0.4
1985,Sly Williams,SF,27,ATL,34,867,12.9,.480,.039,.324,5.8,15.3,10.6,16.1,1.6,0.5,15.2,24.3,-0.4,1.0,0.5,.030,-1.1,-0.5,-1.6,0.1
1985,Kevin Willis,PF,22,ATL,82,1785,12.9,.497,.013,.262,11.0,20.9,16.0,2.9,0.8,1.5,11.9,20.2,0.4,2.2,2.7,.072,-2.3,-1.4,-3.8,-0.8
1985,Michael Wilson,SG,25,TOT,19,267,13.3,.533,.000,.468,5.7,7.1,6.4,17.4,2.5,1.1,17.7,17.0,0.2,0.2,0.4,.079,-0.2,1.1,0.9,0.2
1985,Michael Wilson,SG,25,CLE,11,175,15.5,.573,.000,.556,6.2,4.9,5.6,19.0,2.7,0.9,18.2,18.9,0.2,0.2,0.4,.104,1.1,1.2,2.2,0.2
1985,Michael Wilson,SG,25,NJN,8,92,9.3,.429,.000,.261,4.7,11.3,7.9,14.5,2.1,1.3,16.3,13.4,0.0,0.1,0.1,.033,-2.7,1.1,-1.6,0.0
1985,Othell Wilson,PG,23,GSW,74,1260,10.8,.501,.055,.261,2.9,9.3,5.8,22.2,2.8,0.5,22.6,13.1,0.1,0.7,0.7,.028,-2.1,0.3,-1.8,0.1
1985,Randy Wittman,SG,25,ATL,41,1168,11.2,.549,.020,.116,1.5,5.3,3.4,15.1,1.2,0.3,13.3,15.1,0.9,0.7,1.6,.065,-1.4,-0.6,-1.9,0.0
1985,Al Wood,SG,26,SEA,80,2545,14.3,.521,.031,.202,4.5,8.2,6.4,14.7,1.6,1.2,9.4,21.0,2.2,2.1,4.2,.080,0.0,-0.1,-0.1,1.2
1985,Leon Wood,PG,22,PHI,38,269,9.1,.419,.224,.194,1.3,6.2,3.8,24.5,1.4,0.0,14.7,25.5,-0.3,0.2,-0.2,-0.029,-3.3,-2.5,-5.7,-0.3
1985,Mike Woodson,SG,26,KCK,78,1998,17.5,.548,.020,.309,4.0,7.3,5.7,10.8,2.7,0.8,10.3,26.7,3.0,1.2,4.2,.101,0.6,-0.3,0.3,1.1
1985,Orlando Woolridge,SF,25,CHI,77,2816,19.5,.608,.004,.425,6.7,11.1,8.9,7.6,1.0,0.8,10.9,24.2,7.4,1.6,9.0,.153,3.1,-1.6,1.5,2.5
1985,James Worthy*,SF,23,LAL,80,2696,17.0,.601,.007,.230,7.9,13.2,10.8,9.6,1.5,1.3,14.4,20.6,4.6,2.9,7.5,.134,1.7,-0.1,1.6,2.5
1985,Danny Young,PG,22,SEA,3,26,0.5,.200,.100,.000,0.0,13.4,6.7,10.2,5.6,0.0,16.7,19.3,-0.2,0.0,-0.1,-0.188,-9.9,3.8,-6.1,0.0
1985,Michael Young,SF,24,PHO,2,11,5.8,.333,.167,.000,10.5,10.1,10.3,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,-0.072,-2.5,-5.6,-8.0,0.0
1986,Kareem Abdul-Jabbar*,C,38,LAL,79,2629,22.7,.603,.001,.328,6.0,14.2,10.3,15.7,1.2,2.7,11.7,26.6,7.6,3.2,10.8,.197,4.4,1.0,5.4,4.9
1986,Alvan Adams,C,31,PHO,78,2005,15.3,.547,.003,.299,8.9,18.1,13.7,22.5,2.4,1.3,21.1,19.4,1.2,2.7,3.9,.094,0.2,1.5,1.6,1.8
1986,Michael Adams,PG,23,SAC,18,139,8.0,.406,.068,.273,1.6,3.2,2.4,20.3,3.0,0.4,18.2,17.5,-0.2,0.1,-0.1,-0.028,-3.6,-0.2,-3.8,-0.1
1986,Mark Aguirre,SF,26,DAL,74,2501,19.2,.547,.042,.340,7.9,11.6,9.8,20.9,1.2,0.3,14.2,29.0,3.7,0.9,4.7,.090,2.3,-2.1,0.3,1.4
1986,Danny Ainge,SG,26,BOS,80,2407,13.6,.562,.104,.194,2.3,8.1,5.4,21.3,1.9,0.2,14.5,15.2,3.6,3.2,6.8,.136,-0.1,1.0,0.9,1.8
1986,Ron Anderson,SF,27,TOT,77,1676,14.0,.517,.014,.202,8.5,9.3,8.9,12.5,1.6,0.2,10.7,18.7,1.6,1.5,3.1,.090,0.3,-0.4,-0.1,0.8
1986,Ron Anderson,SF,27,CLE,17,207,10.4,.531,.014,.216,2.7,11.2,6.9,5.5,0.2,0.0,6.9,17.2,0.2,0.1,0.3,.064,-1.9,-0.9,-2.8,0.0
1986,Ron Anderson,SF,27,IND,60,1469,14.5,.515,.014,.200,9.3,9.0,9.2,13.5,1.8,0.2,11.2,19.0,1.4,1.4,2.9,.094,0.6,-0.3,0.3,0.9
1986,John Bagley,PG,25,CLE,78,2472,15.2,.475,.043,.249,3.4,8.9,6.1,40.7,2.3,0.2,19.9,19.8,1.0,2.0,3.0,.059,1.3,-0.7,0.6,1.6
1986,James Bailey,PF,28,NYK,48,1245,12.6,.516,.009,.377,8.8,22.1,15.2,6.1,1.3,2.0,16.1,20.7,0.0,2.0,1.9,.075,-3.3,0.1,-3.2,-0.4
1986,Thurl Bailey,PF,24,UTA,82,2358,15.0,.499,.006,.257,6.9,15.7,11.4,9.7,0.8,2.7,10.7,23.0,1.0,3.0,4.0,.081,-0.5,-0.4,-0.9,0.7
